"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"TISA","Top Image Systems, Ltd.","3.4","60632060.6","n/a","1996","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/tisa",
"TOPS","TOP Ships Inc.","1.099","20848017.911","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/tops",
"TORM          ","TOR Minerals International Inc","6.35","19139039.7","n/a","1988","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/torm          ",
"TRCH","Torchlight Energy Resources, Inc.","0.3416","8020235.4456","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/trch",
"TRNX","Tornier N.V.","26.02","1274700883.46","n/a","2011","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/trnx",
"TSEM","Tower Semiconductor Ltd.","17.43","1328306363.79","n/a","1994","Technology","Semiconductors","http://www.nasdaq.com/symbol/tsem",
"TW","Towers Watson & Co.","129.5","9009149110.5","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/tw",
"TWER","Towerstream Corporation","2.09","139312689.01","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/twer",
"CLUB","Town Sports International Holdings, Inc.","6.38","155404122.94","n/a","2006","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/club",
"TOWN","Towne Bank","16.37","578137685.74","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/town",
"TCON","TRACON Pharmaceuticals, Inc.","12.39","149961386.19","n/a","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/tcon",
"TSCO","Tractor Supply Company","90.82","12395122227.9","n/a","1994","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/tsco",
"TSRE","Trade Street Residential, Inc.","7.01","257256267.69","n/a","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/tsre",
"TWMC","Trans World Entertainment Corp.","3.92","122145192.96","n/a","n/a","Consumer Services","Consumer Electronics/Video Chains","http://www.nasdaq.com/symbol/twmc",
"TACT","TransAct Technologies Incorporated","5.25","40675383","n/a","1996","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/tact",
"TRNS","Transcat, Inc.","9.9077","67724984.9507","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/trns",
"TBIO","Transgenomic, Inc.","1.76","20868457.28","n/a","2000","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/tbio",
"TGA","Transglobe Energy Corp","4.37","328882533.57","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tga",
"TTHI","Transition Therapeutics, Inc.","8","310842328","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/tthi",
"TZOO","Travelzoo Inc.","13.08","192674338.32","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/tzoo",
"TRVN","Trevena, Inc.","7.44","292745883.6","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/trvn",
"TCBK","TriCo Bancshares","23.81","541451376.43","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbk",
"TRIL","Trillium Therapeutics Inc.","23.2","153210665.6","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tril",
"TRS","TriMas Corporation","30.99","1403584111.83","n/a","2007","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/trs",
"TRMB","Trimble Navigation Limited","25.575","6636399180.675","n/a","1990","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/trmb",
"TRIB","Trinity Biotech plc","17.34","407977826.22","23528133","1992","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/trib",
"TRIP","TripAdvisor, Inc.","81.28","11617080712.96","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/trip",
"TSC","TriState Capital Holdings, Inc.","10.59","296609612.58","n/a","2013","Finance","Major Banks","http://www.nasdaq.com/symbol/tsc",
"TBK","Triumph Bancorp, Inc.","13.42","241073967.86","n/a","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/tbk",
"TRIV","TriVascular Technologies, Inc.","8.52","173747635.8","n/a","2014","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/triv",
"TROV","TrovaGene, Inc.","8.85","213495541.5","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trov",
"TROVU","TrovaGene, Inc.","21.3","0","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trovu",
"TROVW","TrovaGene, Inc.","5.39","0","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trovw",
"TRUE","TrueCar, Inc.","15.98","1285097953.08","n/a","2014","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/true",
"THST","Truett-Hurst, Inc.","2.8499","10966400.9505","n/a","2013","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/thst",
"TRST","TrustCo Bank Corp NY","6.82","647597144.26","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/trst",
"TRMK","Trustmark Corporation","23.9","1627944699.9","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/trmk",
"TSRI","TSR, Inc.","4.1305","8104297.091","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/tsri",
"TTMI","TTM Technologies, Inc.","9.06","761171623.68","n/a","2000","Technology","Electrical Products","http://www.nasdaq.com/symbol/ttmi",
"TUBE","TubeMogul, Inc.","15.5","469161471","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/tube",
"TCX","Tucows Inc.","18.05","200850255.9","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/tcx",
"TUES","Tuesday Morning Corp.","16.74","733950903.6","n/a","1999","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/tues",
"TOUR","Tuniu Corporation","16.6","805983037","n/a","2014","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/tour",
"HEAR","Turtle Beach Corporation","3.1","130486058.7","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/hear",
"TUTT","Tuttle Tactical Management U.S. Core ETF","24.47","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tutt",
"FOX","Twenty-First Century Fox, Inc.","33.13","70438869413.17","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/fox",
"FOXA","Twenty-First Century Fox, Inc.","33.95","45072514176.2","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/foxa",
"TWIN","Twin Disc, Incorporated","18.4","207650035.2","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/twin",
"TRCB","Two River Bancorp","8.77","69506249.12","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/trcb",
"USCR","U S Concrete, Inc.","36.01","513172964.46","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/uscr",
"PRTS","U.S. Auto Parts Network, Inc.","2.09","70679285.6","n/a","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/prts",
"USEG","U.S. Energy Corp.","1.24","35201581.28","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/useg",
"GROW","U.S. Global Investors, Inc.","3.08","47379341.24","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/grow",
"UBIC","UBIC, Inc.","17.3631","2171082.024","125040","2013","Technology","EDP Services","http://www.nasdaq.com/symbol/ubic",
"UBNT","Ubiquiti Networks, Inc.","31.605","2776913686.365","n/a","2011","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/ubnt",
"UFPT","UFP Technologies, Inc.","20.74","146752838.64","n/a","1993","Capital Goods","Containers/Packaging","http://www.nasdaq.com/symbol/ufpt",
"ULTA","Ulta Salon, Cosmetics & Fragrance, Inc.","152.97","9825311438.52","n/a","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/ulta",
"UCTT","Ultra Clean Holdings, Inc.","5.52","175377995.52","n/a","2004","Technology","Semiconductors","http://www.nasdaq.com/symbol/uctt",
"RARE","Ultragenyx Pharmaceutical Inc.","64.22","2285989184.18","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rare",
"ULBI","Ultralife Corporation","3.84","66588721.92","n/a","1992","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ulbi",
"ULTR","Ultrapetrol (Bahamas) Limited","1.35","189984807.45","n/a","2006","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ultr",
"UTEK","Ultratech, Inc.","17.82","488246152.68","n/a","1993","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/utek",
"UMBF","UMB Financial Corporation","53.02","2425910429.58","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/umbf",
"UMPQ","Umpqua Holdings Corporation","17.2","3790826387.6","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/umpq",
"UNAM","Unico American Corporation","10.65","56883215.55","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/unam",
"UNIS","Unilife Corporation","3.91","503740466.89","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/unis",
"UBSH","Union Bankshares Corporation","21.25","957413182.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubsh",
"UNB","Union Bankshares, Inc.","25.9612","115746192.916","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/unb",
"UNXL","Uni-Pixel, Inc.","5.75","71246898.75","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/unxl",
"QURE","uniQure N.V.","27.59","591255520.94","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/qure",
"UBCP","United Bancorp, Inc.","7.851","42218391.354","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubcp",
"UBOH","United Bancshares, Inc.","14.5","48838001","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/uboh",
"UBSI","United Bankshares, Inc.","37.51","2602806109.09","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubsi",
"UCBA","United Community Bancorp","13","60249904","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ucba",
"UCBI","United Community Banks, Inc.","18.49","928551843.13","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ucbi",
"UCFC","United Community Financial Corp.","5.49","270856638.36","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/ucfc",
"UDF","United Development Funding IV","18.32","561237450.24","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/udf",
"UBNK","United Financial Bancorp, Inc.","12.81","631128152.76","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ubnk",
"UFCS","United Fire Group, Inc","31.54","788453573.12","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ufcs",
"UIHC","United Insurance Holdings Corp.","20.6","442358487.8","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/uihc",
"UNFI","United Natural Foods, Inc.","71.74","3592409411.22","n/a","1996","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/unfi",
"UNTD","United Online, Inc.","16.92","246025818.36","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/untd",
"UBFO","United Security Bancshares","5.14","80878568.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubfo",
"USBI","United Security Bancshares, Inc.","8.24","49796726.08","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/usbi",
"USLM","United States Lime & Minerals, Inc.","67.77","379355180.22","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/uslm",
"USTR","United Stationers Inc.","41.47","1593017300.16","n/a","1981","Consumer Services","Paper","http://www.nasdaq.com/symbol/ustr",
"UTHR","United Therapeutics Corporation","187.86","8766584023.62","n/a","1999","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/uthr",
"UG","United-Guardian, Inc.","18.6","85493765.4","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/ug",
"UNTY","Unity Bancorp, Inc.","9.1","76594381.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/unty",
"OLED","Universal Display Corporation","47.56","2176014439.72","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/oled",
"UEIC","Universal Electronics Inc.","57.26","910096738.6","n/a","1993","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/ueic",
"UFPI","Universal Forest Products, Inc.","55.45","1108259687.05","n/a","1993","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/ufpi",
"USAP","Universal Stainless & Alloy Products, Inc.","23.8","168757779.4","n/a","1994","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/usap",
"UACL","Universal Truckload Services, Inc.","21.92","657058225.28","n/a","2005","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/uacl",
"UVSP","Univest Corporation of Pennsylvania","19.93","397982289.58","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/uvsp",
"UPIP","Unwired Planet, Inc.","0.66","73997341.44","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/upip",
"UPLD","Upland Software, Inc.","6.31","96276699.07","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/upld",
"URRE","Uranium Resources, Inc.","1.3216","39174242.0832","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/urre",
"URBN","Urban Outfitters, Inc.","42.14","5550817038.62","n/a","1993","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/urbn",
"ECOL","US Ecology, Inc.","48.53","1051109183.21","n/a","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/ecol",
"USAT","USA Technologies, Inc.","2.77","99021696.85","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/usat",
"USATP","USA Technologies, Inc.","19.5","8678728.5","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/usatp",
"USAK","USA Truck, Inc.","28.57","300917324.81","n/a","1992","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/usak",
"USMD","USMD Holdings, Inc.","10.45","107300526.85","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/usmd",
"UTMD","Utah Medical Products, Inc.","55.1","206702140","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/utmd",
"UTIW","UTi Worldwide Inc.","9.325","984374471.45","n/a","2000","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/utiw",
"UTSI","UTStarcom Holdings Corp","2.58","102626863.32","n/a","2000","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/utsi",
"VALX","Validea Market Legends ETF","26.67","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/valx",
"VYFC","Valley Financial Corporation","20","98798460","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/vyfc",
"VLYWW","Valley National Bancorp","0.0321","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/vlyww",
"VALU","Value Line, Inc.","15.38","150921909.84","n/a","1983","Finance","Investment Managers","http://www.nasdaq.com/symbol/valu",
"VNDA","Vanda Pharmaceuticals Inc.","10.24","426403891.2","n/a","2006","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vnda",
"VWOB","Vanguard Emerging Markets Government Bond ETF","78.54","322014000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vwob",
"VNQI","Vanguard Global ex-U.S. Real Estate ETF","58.62","2919276000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vnqi",
"VGIT","Vanguard Intermediate -Term Government Bond ETF","65.53","176931000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vgit",
"VCIT","Vanguard Intermediate-Term Corporate Bond ETF","88.15","4116605000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vcit",
"VCLT","Vanguard Long-Term Corporate Bond ETF","94.31","924238000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vclt",
"VGLT","Vanguard Long-Term Government Bond ETF","79.81","135677000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vglt",
"VMBS","Vanguard Mortgage-Backed Securities ETF","53.47","561435000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vmbs",
"VNR","Vanguard Natural Resources LLC","15.81","1323443574.51","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/vnr",
"VNRAP","Vanguard Natural Resources LLC","24.51","0","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/vnrap",
